year,Incipient to wetness impregnation,Wet impregnation,Co-impregnation,Co-precipitation,Sol-gel,Sequential impregnation, calcTemperature (oC),calc Time (h),red Temperature  (oC),red Time (h),red H2 %,Co,Ba,Ca,Cu,Ce,Mn,La,Ni,Pt,Mg,Ir,Au,K,Li,Ru,Rh,Pd,Sr,Y,Zr,Al,Si,Ti,Pr,V,react Temperature (C),reac CH4 %vol,reac CO2 %vol,reac Ar %vol,reac N2 %vol,reac He %vol,GHSV (mgmin/mL),Time on stream (min),CH4 Conversion
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,720,95.0853
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,19.2900577,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7099423,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,720,94.9488
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,26.3897842,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6102158,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,720,95.2218
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,37.4026539,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5973461,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,720,94.5392
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,41.7593627,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2406373,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,720,92.3549
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,60,95.1014
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,3.75,60,89.0203
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,2.5,60,77.3649
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,1.875,60,72.6351
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,19.2900577,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7099423,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,60,94.9324
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,19.2900577,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7099423,0,0,0,800,47.61904762,52.38095238,0,0,0,3.75,60,90.0338
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,19.2900577,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7099423,0,0,0,800,47.61904762,52.38095238,0,0,0,2.5,60,77.8716
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,19.2900577,0,0,0,0,0,0,0,0,0,0,0,0,0,80.7099423,0,0,0,800,47.61904762,52.38095238,0,0,0,1.875,60,73.9865
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,26.3897842,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6102158,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,60,94.9324
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,26.3897842,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6102158,0,0,0,800,47.61904762,52.38095238,0,0,0,3.75,60,86.3176
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,26.3897842,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6102158,0,0,0,800,47.61904762,52.38095238,0,0,0,2.5,60,64.527
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,26.3897842,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6102158,0,0,0,800,47.61904762,52.38095238,0,0,0,1.875,60,60.6419
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,60,96.3014
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,180,95.2055
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,300,96.1644
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,420,95.2055
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,540,93.6986
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,660,94.1096
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,720,95.4795
2011,0,1,0,0,0,0,600,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,60,93.1507
2011,0,1,0,0,0,0,600,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,180,92.6027
2011,0,1,0,0,0,0,600,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,300,92.1918
2011,0,1,0,0,0,0,600,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,420,93.0137
2011,0,1,0,0,0,0,600,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,540,91.2329
2011,0,1,0,0,0,0,600,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,660,92.8767
2011,0,1,0,0,0,0,600,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,720,91.7808
2011,0,1,0,0,0,0,800,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,60,92.6027
2011,0,1,0,0,0,0,800,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,180,93.1507
2011,0,1,0,0,0,0,800,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,300,92.1918
2011,0,1,0,0,0,0,800,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,420,91.6438
2011,0,1,0,0,0,0,800,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,540,93.8356
2011,0,1,0,0,0,0,800,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,660,91.5068
2011,0,1,0,0,0,0,800,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,720,92.4658
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,60,96.5465
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,720,95.1952
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,1440,95.4955
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,2160,95.7958
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,2880,95.1952
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,3600,95.045
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,4320,93.6937
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,5040,94.5946
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,5760,93.8438
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,6480,95.3453
2011,0,1,0,0,0,0,400,4,0,0,0,0,0,0,0,0,0,0,14.3324625,0,0,0,0,0,0,0,0,0,0,0,0,0,85.6675375,0,0,0,800,47.61904762,52.38095238,0,0,0,7.5,7200,94.1441
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3748897,0,0,0,0,0,0.5220495,0,0,0,0,22.1030608,0,0,0,0,500,50,50,0,0,0,3.75,60,10.4938
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3748897,0,0,0,0,0,0.5220495,0,0,0,0,22.1030608,0,0,0,0,550,50,50,0,0,0,3.75,60,27.7778
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3748897,0,0,0,0,0,0.5220495,0,0,0,0,22.1030608,0,0,0,0,600,50,50,0,0,0,3.75,60,41.358
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3748897,0,0,0,0,0,0.5220495,0,0,0,0,22.1030608,0,0,0,0,650,50,50,0,0,0,3.75,60,57.716
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3748897,0,0,0,0,0,0.5220495,0,0,0,0,22.1030608,0,0,0,0,700,50,50,0,0,0,3.75,60,74.6914
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3675547,0,0,0,0,0.5314799,0,0,0,0,0,22.1009654,0,0,0,0,500,50,50,0,0,0,3.75,60,8.02469
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3675547,0,0,0,0,0.5314799,0,0,0,0,0,22.1009654,0,0,0,0,550,50,50,0,0,0,3.75,60,27.1605
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3675547,0,0,0,0,0.5314799,0,0,0,0,0,22.1009654,0,0,0,0,600,50,50,0,0,0,3.75,60,39.8148
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3675547,0,0,0,0,0.5314799,0,0,0,0,0,22.1009654,0,0,0,0,650,50,50,0,0,0,3.75,60,54.6296
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3675547,0,0,0,0,0.5314799,0,0,0,0,0,22.1009654,0,0,0,0,700,50,50,0,0,0,3.75,60,70.679
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.5630301,0.2801646,0,0,0,0,0,0,0,0,0,22.1568053,0,0,0,0,500,50,50,0,0,0,3.75,60,6.17284
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.5630301,0.2801646,0,0,0,0,0,0,0,0,0,22.1568053,0,0,0,0,550,50,50,0,0,0,3.75,60,11.4198
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.5630301,0.2801646,0,0,0,0,0,0,0,0,0,22.1568053,0,0,0,0,600,50,50,0,0,0,3.75,60,26.8519
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.5630301,0.2801646,0,0,0,0,0,0,0,0,0,22.1568053,0,0,0,0,650,50,50,0,0,0,3.75,60,45.679
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.5630301,0.2801646,0,0,0,0,0,0,0,0,0,22.1568053,0,0,0,0,700,50,50,0,0,0,3.75,60,67.9012
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0.2760586,77.5662238,0,0,0,0,0,0,0,0,0,0,22.1577176,0,0,0,0,500,50,50,0,0,0,3.75,60,4.01235
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0.2760586,77.5662238,0,0,0,0,0,0,0,0,0,0,22.1577176,0,0,0,0,550,50,50,0,0,0,3.75,60,8.64198
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0.2760586,77.5662238,0,0,0,0,0,0,0,0,0,0,22.1577176,0,0,0,0,600,50,50,0,0,0,3.75,60,17.5926
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0.2760586,77.5662238,0,0,0,0,0,0,0,0,0,0,22.1577176,0,0,0,0,650,50,50,0,0,0,3.75,60,28.7037
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0.2760586,77.5662238,0,0,0,0,0,0,0,0,0,0,22.1577176,0,0,0,0,700,50,50,0,0,0,3.75,60,44.1358
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3882319,0,0,0,0,0,0,0.504896,0,0,0,22.1068721,0,0,0,0,500,50,50,0,0,0,3.75,60,4.32099
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3882319,0,0,0,0,0,0,0.504896,0,0,0,22.1068721,0,0,0,0,550,50,50,0,0,0,3.75,60,9.25926
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3882319,0,0,0,0,0,0,0.504896,0,0,0,22.1068721,0,0,0,0,600,50,50,0,0,0,3.75,60,17.284
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3882319,0,0,0,0,0,0,0.504896,0,0,0,22.1068721,0,0,0,0,650,50,50,0,0,0,3.75,60,27.1605
2011,0,1,0,0,0,0,450,1,600,2,100,0,0,0,0,0,0,0,0,0,77.3882319,0,0,0,0,0,0,0.504896,0,0,0,22.1068721,0,0,0,0,700,50,50,0,0,0,3.75,60,40.7407
2011,0,1,0,0,0,0,25,0,500,1.5,100,13.4729916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5270084,0,0,0,0,700,50,50,0,0,0,3,360,73
2011,0,0,1,0,0,0,25,0,500,1.5,100,13.1756901,0,0,0,0,0,0,0,0,0,0,0,2.2066476,0,0,0,0,0,0,0,84.6176623,0,0,0,0,700,50,50,0,0,0,3,360,58
2011,0,0,1,0,0,0,25,0,500,1.5,100,13.3386868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9968442,0,0,85.6644689,0,0,0,0,700,50,50,0,0,0,3,360,62
2011,0,0,0,0,0,1,25,0,500,1.5,100,13.1756901,0,0,0,0,0,0,0,0,0,0,0,2.2066476,0,0,0,0,0,0,0,84.6176623,0,0,0,0,700,50,50,0,0,0,3,360,56
2011,0,0,0,0,0,1,25,0,500,1.5,100,13.3386868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9968442,0,0,85.6644689,0,0,0,0,700,50,50,0,0,0,3,360,58
2010,1,0,0,0,0,0,500,4,500,2,100,9.4646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5353934,0,0,0,0,0,650,50,50,0,0,0,1,30,52.4
2010,1,0,0,0,0,0,500,4,500,2,100,9.4646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5353934,0,0,0,0,0,650,50,50,0,0,0,1,60,44.7278
2010,1,0,0,0,0,0,500,4,500,2,100,9.4646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5353934,0,0,0,0,0,650,50,50,0,0,0,1,90,41.7192
2010,1,0,0,0,0,0,500,4,500,2,100,9.4646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5353934,0,0,0,0,0,650,50,50,0,0,0,1,120,40.9169
2010,1,0,0,0,0,0,500,4,500,2,100,9.4646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5353934,0,0,0,0,0,650,50,50,0,0,0,1,150,38.3095
2010,1,0,0,0,0,0,500,4,500,2,100,9.4646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5353934,0,0,0,0,0,650,50,50,0,0,0,1,180,36.1
2010,1,0,0,0,0,0,500,4,500,2,100,9.4646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5353934,0,0,0,0,0,650,50,50,0,0,0,1,210,35.702
2010,1,0,0,0,0,0,500,4,500,2,100,9.4646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5353934,0,0,0,0,0,650,50,50,0,0,0,1,240,34.6991
2010,1,0,0,0,0,0,500,4,500,2,100,9.4646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5353934,0,0,0,0,0,650,50,50,0,0,0,1,270,33.2951
2010,1,0,0,0,0,0,500,4,500,2,100,9.4646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5353934,0,0,0,0,0,650,50,50,0,0,0,1,300,32.6934
2010,1,0,0,0,0,0,500,4,500,2,100,9.4646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5353934,0,0,0,0,0,650,50,50,0,0,0,1,330,32.0917
2010,1,0,0,0,0,0,500,4,500,2,100,9.4646066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.5353934,0,0,0,0,0,650,50,50,0,0,0,1,360,31.5
2010,0,0,0,0,0,1,500,4,500,2,100,9.3162604,0,0,0,1.5673784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1163612,0,0,0,0,0,650,50,50,0,0,0,1,30,50.8
2010,0,0,0,0,0,1,500,4,500,2,100,9.3162604,0,0,0,1.5673784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1163612,0,0,0,0,0,650,50,50,0,0,0,1,60,50.745
2010,0,0,0,0,0,1,500,4,500,2,100,9.3162604,0,0,0,1.5673784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1163612,0,0,0,0,0,650,50,50,0,0,0,1,90,51.3467
2010,0,0,0,0,0,1,500,4,500,2,100,9.3162604,0,0,0,1.5673784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1163612,0,0,0,0,0,650,50,50,0,0,0,1,120,50.745
2010,0,0,0,0,0,1,500,4,500,2,100,9.3162604,0,0,0,1.5673784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1163612,0,0,0,0,0,650,50,50,0,0,0,1,150,49.5415
2010,0,0,0,0,0,1,500,4,500,2,100,9.3162604,0,0,0,1.5673784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1163612,0,0,0,0,0,650,50,50,0,0,0,1,180,49.3
2010,0,0,0,0,0,1,500,4,500,2,100,9.3162604,0,0,0,1.5673784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1163612,0,0,0,0,0,650,50,50,0,0,0,1,210,48.7393
2010,0,0,0,0,0,1,500,4,500,2,100,9.3162604,0,0,0,1.5673784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1163612,0,0,0,0,0,650,50,50,0,0,0,1,240,49.1404
2010,0,0,0,0,0,1,500,4,500,2,100,9.3162604,0,0,0,1.5673784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1163612,0,0,0,0,0,650,50,50,0,0,0,1,270,49.1404
2010,0,0,0,0,0,1,500,4,500,2,100,9.3162604,0,0,0,1.5673784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1163612,0,0,0,0,0,650,50,50,0,0,0,1,300,48.9398
2010,0,0,0,0,0,1,500,4,500,2,100,9.3162604,0,0,0,1.5673784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1163612,0,0,0,0,0,650,50,50,0,0,0,1,330,48.9398
2010,0,0,0,0,0,1,500,4,500,2,100,9.3162604,0,0,0,1.5673784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.1163612,0,0,0,0,0,650,50,50,0,0,0,1,360,48.9
2010,0,0,0,0,0,1,500,4,500,2,100,9.314988,0,0,0,0,0,1.5808218,0,0,0,0,0,0,0,0,0,0,0,0,89.1041901,0,0,0,0,0,650,50,50,0,0,0,1,30,26.2
2010,0,0,0,0,0,1,500,4,500,2,100,9.314988,0,0,0,0,0,1.5808218,0,0,0,0,0,0,0,0,0,0,0,0,89.1041901,0,0,0,0,0,650,50,50,0,0,0,1,60,26.2751
2010,0,0,0,0,0,1,500,4,500,2,100,9.314988,0,0,0,0,0,1.5808218,0,0,0,0,0,0,0,0,0,0,0,0,89.1041901,0,0,0,0,0,650,50,50,0,0,0,1,90,26.6762
2010,0,0,0,0,0,1,500,4,500,2,100,9.314988,0,0,0,0,0,1.5808218,0,0,0,0,0,0,0,0,0,0,0,0,89.1041901,0,0,0,0,0,650,50,50,0,0,0,1,120,26.6762
2010,0,0,0,0,0,1,500,4,500,2,100,9.314988,0,0,0,0,0,1.5808218,0,0,0,0,0,0,0,0,0,0,0,0,89.1041901,0,0,0,0,0,650,50,50,0,0,0,1,150,27.6791
2010,0,0,0,0,0,1,500,4,500,2,100,9.314988,0,0,0,0,0,1.5808218,0,0,0,0,0,0,0,0,0,0,0,0,89.1041901,0,0,0,0,0,650,50,50,0,0,0,1,180,27.1
2010,0,0,0,0,0,1,500,4,500,2,100,9.314988,0,0,0,0,0,1.5808218,0,0,0,0,0,0,0,0,0,0,0,0,89.1041901,0,0,0,0,0,650,50,50,0,0,0,1,210,27.2779
2010,0,0,0,0,0,1,500,4,500,2,100,9.314988,0,0,0,0,0,1.5808218,0,0,0,0,0,0,0,0,0,0,0,0,89.1041901,0,0,0,0,0,650,50,50,0,0,0,1,240,26.6762
2010,0,0,0,0,0,1,500,4,500,2,100,9.314988,0,0,0,0,0,1.5808218,0,0,0,0,0,0,0,0,0,0,0,0,89.1041901,0,0,0,0,0,650,50,50,0,0,0,1,270,26.2751
2010,0,0,0,0,0,1,500,4,500,2,100,9.314988,0,0,0,0,0,1.5808218,0,0,0,0,0,0,0,0,0,0,0,0,89.1041901,0,0,0,0,0,650,50,50,0,0,0,1,300,27.2779
2010,0,0,0,0,0,1,500,4,500,2,100,9.314988,0,0,0,0,0,1.5808218,0,0,0,0,0,0,0,0,0,0,0,0,89.1041901,0,0,0,0,0,650,50,50,0,0,0,1,330,26.4756
2010,0,0,0,0,0,1,500,4,500,2,100,9.314988,0,0,0,0,0,1.5808218,0,0,0,0,0,0,0,0,0,0,0,0,89.1041901,0,0,0,0,0,650,50,50,0,0,0,1,360,27.2
2010,0,0,0,0,0,1,500,4,500,2,100,9.0952352,0,0,0,0,3.90266,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0021048,0,0,0,0,0,650,50,50,0,0,0,1,30,27.6
2010,0,0,0,0,0,1,500,4,500,2,100,9.0952352,0,0,0,0,3.90266,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0021048,0,0,0,0,0,650,50,50,0,0,0,1,60,28.0802
2010,0,0,0,0,0,1,500,4,500,2,100,9.0952352,0,0,0,0,3.90266,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0021048,0,0,0,0,0,650,50,50,0,0,0,1,90,27.8797
2010,0,0,0,0,0,1,500,4,500,2,100,9.0952352,0,0,0,0,3.90266,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0021048,0,0,0,0,0,650,50,50,0,0,0,1,120,26.6762
2010,0,0,0,0,0,1,500,4,500,2,100,9.0952352,0,0,0,0,3.90266,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0021048,0,0,0,0,0,650,50,50,0,0,0,1,150,26.0745
2010,0,0,0,0,0,1,500,4,500,2,100,9.0952352,0,0,0,0,3.90266,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0021048,0,0,0,0,0,650,50,50,0,0,0,1,180,25.2
2010,0,0,0,0,0,1,500,4,500,2,100,9.0952352,0,0,0,0,3.90266,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0021048,0,0,0,0,0,650,50,50,0,0,0,1,210,24.6705
2010,0,0,0,0,0,1,500,4,500,2,100,9.0952352,0,0,0,0,3.90266,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0021048,0,0,0,0,0,650,50,50,0,0,0,1,240,24.2693
2010,0,0,0,0,0,1,500,4,500,2,100,9.0952352,0,0,0,0,3.90266,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0021048,0,0,0,0,0,650,50,50,0,0,0,1,270,23.6676
